"UUID","FILE","QUOTE_TRANSCRIPTION","ANCHOR","TYPE","URI","VOCAB_LABEL","VOCAB_TEMPORAL_BOUNDS","LAT","LNG","PLACE_TYPE","VERIFICATION_STATUS","TAGS","COMMENTS","GROUP_ID","GROUP_ORDER"
"4512b7c1-edfd-4ead-8321-a381c939db64","Dyonisius Periegetes.txt","Abydos","char-offset:22839","PLACE","http://pleiades.stoa.org/places/501325","Abydos|Abydos, Maltepe","-0750/2000","40.19406","26.41122","settlement","VERIFIED","","","",""
"a1e400ed-418b-4f21-a312-2f4e96e73389","Dyonisius Periegetes.txt","Abantian Maoris","char-offset:23000","PLACE","http://dare.ht.lu.se/places/43014","Amantia Stadium","","40.3794323","19.7069276","","VERIFIED","","","",""
"aae807af-e66e-4c76-8809-8d596226b5c8","Dyonisius Periegetes.txt","Skyros","char-offset:23052","PLACE","http://pleiades.stoa.org/places/573527","Skyros","","","","river","VERIFIED","","","",""
"28fe21cb-f35c-41dc-82c9-34d0c71003fd","Dyonisius Periegetes.txt","Peparethos","char-offset:23060","PLACE","http://pleiades.stoa.org/places/541023","Peparethos|Peparethos, Skopelos","-0750/0640","39.119096","23.719616","settlement","VERIFIED","","","",""
"c6572d93-124b-4949-b1b2-88a17ecbee99","Dyonisius Periegetes.txt","Lemnos","char-offset:23084","PLACE","http://pleiades.stoa.org/places/550693","Lemnos (island)|Lemnos Ins., Lemnos","","39.916667","25.25","island","VERIFIED","","","",""
"379c007e-7ee1-468a-884d-7b727d7156cb","Dyonisius Periegetes.txt","Thasos","char-offset:23142","PLACE","http://pleiades.stoa.org/places/501635","Thasos (island)|Thasos|Thasos, Thasos|Thasos Ins., Thasos","-0750/0640","40.78201","24.717535","island,settlement","VERIFIED","","","",""
"5a7a2f20-13df-4dc6-811d-21c8d311ceaf","Dyonisius Periegetes.txt","Imbros","char-offset:23166","PLACE","http://pleiades.stoa.org/places/501439","Imbros (island)|Imbros (settlement)|Imbros, Kaleköy|Imbros Ins., Gökçeada","-0750/2100","40.233058","25.903047","island,settlement-modern,settlement","VERIFIED","","","",""
"020c2376-4791-454f-bb33-c754c69febc9","Dyonisius Periegetes.txt","Samothrace","char-offset:23178","PLACE","http://pleiades.stoa.org/places/501597","Samothrace (island)|Megaloi Theoi, T.|Megaloi Theoi, T.|Megaloi Theoi, Paleapoli|Samothrace|Samothrace, Paleapoli, Kamariytissa|Samothrace Ins., Samothrake","-0750/0640","40.5009431","25.5302283","island,sanctuary,settlement,temple-2","VERIFIED","","","",""
"daf12787-ec34-4a81-a498-6d3a79821b9b","Dyonisius Periegetes.txt","Asia","char-offset:23232","PLACE","http://pleiades.stoa.org/places/599527","*Asia","-0750/-0550","38.25","27.25","labeled feature","VERIFIED","","","",""
"b0a143c2-2bd4-4c89-818a-8852644bd89d","Dyonisius Periegetes.txt","Delos","char-offset:23270","PLACE","http://pleiades.stoa.org/places/599506","Sanctuary of Apollo on Delos|Delos (settlement)|Delos, Delos|Apollo, Apollo, Delos|Delos (island)|Delos Ins., Delos","-0750/0640","37.397274","25.268194","architecturalcomplex,sanctuary,monument,island,settlement,plaza","VERIFIED","","","",""
"e6bb2b10-49f1-4214-9ad9-131b589ce89d","Dyonisius Periegetes.txt","Cyclades","char-offset:23287","PLACE","http://pleiades.stoa.org/places/560353","Cyclades Islands","-0030/0300","37.0415464153846","25.139512376923083","island,archipelago","VERIFIED","","","",""
"ad5e59a7-cd0b-4ca8-b4ec-98a90c861be4","Dyonisius Periegetes.txt","Sporades","char-offset:23456","PLACE","http://pleiades.stoa.org/places/599944","Sporades (archipelago)","-0030/0300","38.59845930000001","25.71077449166667","island,archipelago","VERIFIED","","","",""
"54496710-43a2-4393-9eb3-9937f7391e44","Dyonisius Periegetes.txt","Ionian","char-offset:23584","PLACE","http://pleiades.stoa.org/places/1046","Ionium Mare","-0750/0640","39.03244647555555","19.674861075555555","water-open","VERIFIED","","","",""
"31b8b310-dff3-462f-ab22-b05bd44435dc","Dyonisius Periegetes.txt","Pelasgian","char-offset:23632","PLACE","http://sws.geonames.org/255638","Pelasgía","","38.94813","22.8398","","VERIFIED","","","",""
"7f6b4113-f0f6-499c-ac49-7afb29d85a03","Dyonisius Periegetes.txt","Hellespont","char-offset:23818","PLACE","http://pleiades.stoa.org/places/511354","Parium/Col. Gemella Iulia *Hadriana|Parium/Parion/Col. Gemella Iulia *Hadriana, Kemer, Çanakkale","-0550/0640","40.4259096","27.0670163","settlement,port","VERIFIED","","","",""
"1153873b-3f11-41d8-b39e-8186f3906047","Dyonisius Periegetes.txt","Propontis","char-offset:23908","PLACE","http://pleiades.stoa.org/places/511381","Propontis","-0550/2100","40.6666672","28.2499999","water-open","VERIFIED","","","",""
"4d3dbee3-8173-42b9-a3ca-b950e50b96b1","Dyonisius Periegetes.txt","Borysthenes","char-offset:23981","PLACE","http://pleiades.stoa.org/places/226546","Olbia|Borysthenes/Olbia|Olbia/Borysthenes, Parutino|Olbia, Olbia","-0750/0640","46.69238","31.9056","settlement,cistern,port","VERIFIED","","","",""
"6765b87d-9dea-47fe-8eac-c85efa92ae40","Dyonisius Periegetes.txt","Cimmerian Bosporus","char-offset:24291","PLACE","http://geo-kima.org/place/14166","Cimmerian Bosporus (Kingdom)","","","","","VERIFIED","","","",""
"c48621b8-a499-4b47-9122-ce99304c8127","Dyonisius Periegetes.txt","Maeotis","char-offset:24366","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"fab1cf32-3560-4b0c-95d6-eff74eb51335","Dyonisius Periegetes.txt","Phaenagore","char-offset:24405","PLACE","http://pleiades.stoa.org/places/854724","Phanagor(e)ia|Phanagoreia, Sennoy","-0550/0640","45.276944","36.966111","island,settlement","VERIFIED","","","",""
"c9320937-9353-4faa-a6f5-42ba1f30090e","Dyonisius Periegetes.txt","Ionian","char-offset:24474","PLACE","http://pleiades.stoa.org/places/1046","Ionium Mare","-0750/0640","39.03244647555555","19.674861075555555","water-open","VERIFIED","","","",""
"703f44d4-7cc9-45c5-87e9-42744e616c84","Dyonisius Periegetes.txt","Erytheia","char-offset:24675","PLACE","http://pleiades.stoa.org/places/540773","Erythrai?|Erythrai?, Phrantzi","-0550/-0030","38.846248","22.384586","settlement","VERIFIED","","","",""
"2cd26d08-db5f-4b26-b5ad-aded2ada2ef1","Dyonisius Periegetes.txt","Ethiops","char-offset:24739","PLACE","http://pleiades.stoa.org/places/355607","Aethiopes","-0030/0300","","","unlocated","VERIFIED","","","",""
"36d6834c-d274-44e3-8733-7d680ee76792","Dyonisius Periegetes.txt","Geryon","char-offset:24804","PLACE","http://pleiades.stoa.org/places/573233","Geron","","","","river","VERIFIED","","","",""
"bc2babd7-e844-419a-bc28-d0577d8ce575","Dyonisius Periegetes.txt","Iberes","char-offset:24948","PLACE","http://pleiades.stoa.org/places/1027","Hispania","","42.5","-7.5","province","VERIFIED","","","",""
"110316d2-4d0d-43e8-a43b-383ed26d9823","Dyonisius Periegetes.txt","Rhine","char-offset:25046","PLACE","http://pleiades.stoa.org/places/109277","Rhenus (river)|Rhenus, Rhein","-0330/0640","51.981667","4.080556","river","VERIFIED","","","",""
"93dde0b6-0533-4c39-b6a8-51b139764369","Dyonisius Periegetes.txt","Apsynthus","char-offset:25427","PLACE","http://pleiades.stoa.org/places/501356","Apsinthis","-0550/0300","40.75","26.25","unknown","VERIFIED","","","",""
"df9ada4f-86b2-4b55-b393-1354fb89bc19","Dyonisius Periegetes.txt","Ganges","char-offset:25519","PLACE","http://pleiades.stoa.org/places/59822","Ganges (river)","-0330/0640","25.621435","86.51155633333333","river","VERIFIED","","","",""
"547f9f5b-c288-4e4b-91b5-f634c7be27c4","Dyonisius Periegetes.txt","Thule","char-offset:25712","PLACE","http://pleiades.stoa.org/places/20624","Thule? Inss.|Thule? Inss., Shetland","-0030/0300","60.3962008","-1.4088929","island,archipelago","VERIFIED","","","",""
"f543e262-4c00-4ce5-9b48-135c67d81a8e","Dyonisius Periegetes.txt","Scythian Ocean","char-offset:25972","PLACE","http://pleiades.stoa.org/places/825372","Satarchae","-0330/0300","47.5","40.5","people","VERIFIED","","","",""
"7bf26ec7-bfe6-4c9e-8e63-6ab13ae19d27","Dyonisius Periegetes.txt","Taprobane","char-offset:26263","PLACE","http://pleiades.stoa.org/places/50298","Taprobane/Palaisimoundou/Salike (island)","-0330/0640","7.735847777777778","80.71887377777777","island","VERIFIED","","","",""
"3522fa69-1fbc-43f9-8ad3-3acc2ac55c12","Dyonisius Periegetes.txt","Red","char-offset:26433","PLACE","http://geo-kima.org/place/2036","Red Sea","","","","","VERIFIED","","","",""
"d74b86c3-6a18-434a-9e2d-a0a7fbedac56","Dyonisius Periegetes.txt","Carmanian","char-offset:26852","PLACE","http://sws.geonames.org/128234","Kerman","","30.28321","57.07879","","VERIFIED","","","",""
"b5dcf9b7-74d1-4fe1-9537-cab7fd679209","Dyonisius Periegetes.txt","Ogyris","char-offset:26871","PLACE","http://pleiades.stoa.org/places/30249","Ogyris","-0330/0640","","","island","VERIFIED","","","",""
"1b37b847-46b0-4b69-87a9-b5e01a8a4182","Dyonisius Periegetes.txt","Persian Gulf","char-offset:26934","PLACE","http://pleiades.stoa.org/places/29713","Persicus Sinus/Erythr(ae)um Mare","-0750/2100","27.0000001","50.9999999","water-open","VERIFIED","","","",""
"167fadcc-3489-4732-a981-22415a8347f9","Dyonisius Periegetes.txt","Icarus","char-offset:26978","PLACE","http://pleiades.stoa.org/places/828275","Icarus","","","","unlocated,river","VERIFIED","","","",""
"08d0b375-7e22-4ff8-8c87-0bdd38be7985","Dyonisius Periegetes.txt","Icarus","char-offset:26987","PLACE","http://pleiades.stoa.org/places/828275","Icarus","","","","unlocated,river","VERIFIED","","","",""
"14ace8eb-caa8-490e-86ce-a0e882529c21","Dyonisius Periegetes.txt","Thebes","char-offset:27561","PLACE","http://pleiades.stoa.org/places/786017","Diospolis Magna/Thebai|Diospolis Magna/Thebai, Al Uqsur (Luxor)","-2600000/2100","25.70247","32.65285","settlement,temple-2","VERIFIED","","","",""
"8991e17a-e36b-48bb-8e0c-fb7312f75ecd","Dyonisius Periegetes.txt","Caspian","char-offset:27937","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"66c2f873-f3c2-4488-906c-1384667eadc0","Dyonisius Periegetes.txt","Asia","char-offset:28204","PLACE","http://pleiades.stoa.org/places/599527","*Asia","-0750/-0550","38.25","27.25","labeled feature","VERIFIED","","","",""
"78cd65c9-393d-4cc7-8d98-bea3c375ead4","Dyonisius Periegetes.txt","Pamphylian","char-offset:28226","PLACE","http://pleiades.stoa.org/places/639034","Pamphylia","","36.990721","30.98638","region","VERIFIED","","","",""
"5cbf0f5e-07e2-4ea5-9b6d-11a94b6de6fa","Dyonisius Periegetes.txt","Lake Maeotis","char-offset:28807","PLACE","http://pleiades.stoa.org/places/825318","Maeotis","-0750/0640","45.814417000000006","35.862586","water-open","VERIFIED","","","",""
"8345c7b1-75d1-4ccc-a7b3-e606a10870d8","Dyonisius Periegetes.txt","Sauromatian","char-offset:28852","PLACE","http://pleiades.stoa.org/places/854732","*Sauromateion|*Sauromateion, Novo-Nikolayevka (Starye-Pialy)","-0030/0300","45.302992","36.130369","settlement","VERIFIED","","","",""
"7dd01ccc-70fa-4e1f-a8e2-5e279513682a","Dyonisius Periegetes.txt","warlike","char-offset:28888","","","","","","","","","Warlike","","",""
"a069513e-18ff-48bd-857f-c06df3d9ba10","Dyonisius Periegetes.txt","Sauromatian","char-offset:28983","PLACE","http://pleiades.stoa.org/places/854732","*Sauromateion|*Sauromateion, Novo-Nikolayevka (Starye-Pialy)","-0030/0300","45.302992","36.130369","settlement","VERIFIED","","","",""
"63fe454a-a80a-45a1-a8b0-eb61cd6832e5","Dyonisius Periegetes.txt","Tanais","char-offset:29140","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"a87587b7-a1c0-40bb-8600-c19c4e1bdf35","Dyonisius Periegetes.txt","Asia","char-offset:29241","PLACE","http://pleiades.stoa.org/places/599527","*Asia","-0750/-0550","38.25","27.25","labeled feature","VERIFIED","","","",""
"bb4d2148-16cc-4121-9aee-409bcac57d2a","Dyonisius Periegetes.txt","Scythian","char-offset:29376","PLACE","http://pleiades.stoa.org/places/226695","Neapolis|Neapolis, Kermenchik","-0330/0300","44.942408","34.119907","settlement","VERIFIED","","","",""
"7612ebd9-4c45-4ee7-a2bc-129927d60acf","Dyonisius Periegetes.txt","Tanais","char-offset:30064","PLACE","http://pleiades.stoa.org/places/825398","Tanais (river)","","47.5437096","40.7291755","river","VERIFIED","","","",""
"43581f4a-b313-46a4-926f-fde29e0b022d","Dyonisius Periegetes.txt","Sarmatae","char-offset:30099","PLACE","http://pleiades.stoa.org/places/226752","Sarmatae","-0330/0300","46.5","28.5","people","VERIFIED","","","",""
"7f77c025-c18d-4de7-b2dc-37992870a8c8","Dyonisius Periegetes.txt","Sindi","char-offset:30110","PLACE","http://sws.geonames.org/1256206","Sindi","","20.80509","78.88752","","VERIFIED","","","",""
"e59db411-9461-4003-ae8e-5ff5c9bde2fa","Dyonisius Periegetes.txt","Cimmerians","char-offset:30117","PLACE","http://pleiades.stoa.org/places/854675","Cimmerius Bosp(h)orus","-0550/0640","45.35","36.65","water-open","VERIFIED","","","",""
"f2d5e9e1-e19e-452a-9119-96311fe07fee","Dyonisius Periegetes.txt","Toretae","char-offset:30168","PLACE","http://pleiades.stoa.org/places/825406","Toretai","-0550/0300","44.5","37.5","unknown","VERIFIED","","","",""
"ece2dd57-a0b9-489b-963e-1b589a85ffb8","Dyonisius Periegetes.txt","Xanthus","char-offset:30211","PLACE","http://geo-kima.org/place/3730","Xanthos (Extinct city)","","","","","VERIFIED","","","",""
"b954323f-872d-4c8e-aec4-62bb03c5df1b","Dyonisius Periegetes.txt","Simois","char-offset:30228","PLACE","http://sws.geonames.org/693809","Simeiz","","44.40646","34.00704","","VERIFIED","","","",""
"e42864f4-4e6c-47d8-9f60-a393f458ce4a","Dyonisius Periegetes.txt","Ida","char-offset:30248","PLACE","http://pleiades.stoa.org/places/550592","Ida M.|Ida Mons, Kaz Dağ","-0750/0300","39.69936","26.85852","mountain","VERIFIED","","","",""
"61501318-9a74-4d28-b0f8-a69ea6d9cc76","Dyonisius Periegetes.txt","Heniochi","char-offset:30380","PLACE","http://pleiades.stoa.org/places/863800","Heniochi/Coraxici M.","","41.5","42.5","mountain","VERIFIED","","","",""
"f4811e8d-0e7f-4997-8299-a368f949d5e4","Dyonisius Periegetes.txt","Pontus","char-offset:30422","PLACE","http://pleiades.stoa.org/places/511189","Bithynia (region)","-0550/0640","41.01972391666666","31.501635083333333","region","VERIFIED","","","",""
"af924043-0ceb-455e-826c-37bdfd2619b1","Dyonisius Periegetes.txt","Tyndarids","char-offset:30446","PLACE","http://pleiades.stoa.org/places/462527","Tyndaris|Tyndaris, Tindari, Patti","-0550/2100","38.14357","15.04308","settlement-modern,settlement","VERIFIED","","","",""
"facfad5b-8826-45d9-9ff2-3b02f572bd6d","Dyonisius Periegetes.txt","Colchians","char-offset:30464","PLACE","http://pleiades.stoa.org/places/863770","Colchis/Lazike","-0750/0640","42.5","42.5","region","VERIFIED","","","",""
"de1001ee-69e5-4e39-8246-f9fd549582e3","Dyonisius Periegetes.txt","Hyrcanian","char-offset:30533","PLACE","http://pleiades.stoa.org/places/550587","Hyrcanius Campus","-0330/0300","38.75","27.75","region","VERIFIED","","","",""
"58c9ff0a-775a-4b1d-b5f4-032fdcfe8da5","Dyonisius Periegetes.txt","Phasis","char-offset:30591","PLACE","http://pleiades.stoa.org/places/857275","Phasis|Phasis, Poti","-0550/0640","42.121777","41.717213","settlement","VERIFIED","","","",""
"c9016e3a-4d71-45d7-b0b4-92f6b8a832a0","Dyonisius Periegetes.txt","Euxine","char-offset:30666","PLACE","http://geo-kima.org/place/1856","Black Sea","","","","","VERIFIED","","","",""
"2359684d-d163-4985-98ec-3570fc643ba2","Dyonisius Periegetes.txt","Armenian","char-offset:30707","PLACE","http://pleiades.stoa.org/places/327730568","Etchmiadzin Cathedral","1700/2100","40.161769","44.291164","church","VERIFIED","","","",""
"41c2b9fe-9593-474f-9d5e-80250f62c04b","Dyonisius Periegetes.txt","Caspian","char-offset:30784","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"5b433203-4d99-452c-914f-7ce3f25ac334","Dyonisius Periegetes.txt","Euxine","char-offset:30800","PLACE","http://geo-kima.org/place/1856","Black Sea","","","","","VERIFIED","","","",""
"60276871-af9b-4de9-8f5e-d8a473c17a22","Dyonisius Periegetes.txt","Iberes","char-offset:30829","PLACE","http://pleiades.stoa.org/places/1027","Hispania","","42.5","-7.5","province","VERIFIED","","","",""
"7affaf58-3c8d-42f4-b64e-7d1766ec0015","Dyonisius Periegetes.txt","Hyrcanian","char-offset:30914","PLACE","http://pleiades.stoa.org/places/550587","Hyrcanius Campus","-0330/0300","38.75","27.75","region","VERIFIED","","","",""
"cc6468fb-2c3d-476e-9f3e-4b17652e39d2","Dyonisius Periegetes.txt","Caspian","char-offset:31225","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"cb165c29-6fa4-40c4-8545-46b5207f7f0c","Dyonisius Periegetes.txt","Ganges","char-offset:31437","PLACE","http://pleiades.stoa.org/places/59822","Ganges (river)","-0330/0640","25.621435","86.51155633333333","river","VERIFIED","","","",""
"f8d29ae2-67f8-4218-9c4c-04a5671e8712","Dyonisius Periegetes.txt","Red","char-offset:31457","PLACE","http://geo-kima.org/place/2036","Red Sea","","","","","VERIFIED","","","",""
"b0b8e5b4-eadb-4ecc-bb87-37976326215c","Dyonisius Periegetes.txt","Hyrcanians","char-offset:31538","PLACE","http://pleiades.stoa.org/places/942333","Varkana/Hyrcania/Gurgan","-0330/-0030","37.1","56.3","region","VERIFIED","","","",""
"bf11ae7a-bf99-4176-b34c-e712e6e112db","Dyonisius Periegetes.txt","Red","char-offset:31567","PLACE","http://geo-kima.org/place/2036","Red Sea","","","","","VERIFIED","","","",""
"c3c17826-f694-47e7-830a-0a4aff63178c","Dyonisius Periegetes.txt","Caspian","char-offset:31804","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"09384d99-efd9-46bf-bdc6-0f9e26da6a2b","Dyonisius Periegetes.txt","Scythians","char-offset:32190","PLACE","http://pleiades.stoa.org/places/216976","Scythia Minor","-0030/0640","44.5","28.5","labeled feature","VERIFIED","","","",""
"0f716370-64f7-4f56-ad76-5bf158420865","Dyonisius Periegetes.txt","Caspian","char-offset:32265","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"db2a08f0-b007-4f14-a876-08fffa14c704","Dyonisius Periegetes.txt","Thynoi","char-offset:32287","PLACE","http://pleiades.stoa.org/places/511441","Thynoi","-0750/-0330","41.75","27.75","labeled feature","VERIFIED","","","",""
"ce342db9-7bf1-4cb5-903c-b9f81008ec4f","Dyonisius Periegetes.txt","Caspian","char-offset:32314","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"8dcef932-c2db-4593-9888-a011ab8411a3","Dyonisius Periegetes.txt","Albanians","char-offset:32340","PLACE","http://pleiades.stoa.org/places/863731","Albania","-0330/0300","41.5","47.5","region","VERIFIED","","","",""
"32912485-00ed-4665-ba5a-061b3fd0c547","Dyonisius Periegetes.txt","Cadusians","char-offset:32380","PLACE","http://pleiades.stoa.org/places/857079","Chadisia|Chadisia, near Karabahçe","-0550/0640","41.288083","36.575537","station","VERIFIED","","","",""
"9cb8aae8-972a-4faf-aecf-37fce82977d5","Dyonisius Periegetes.txt","Mardi","char-offset:32391","PLACE","http://pleiades.stoa.org/places/828287","Mardi","-0030/0300","","","unlocated","VERIFIED","","","",""
"eb04730f-1254-468c-86d9-70da24b439d3","Dyonisius Periegetes.txt","Hyrcanians","char-offset:32405","PLACE","http://pleiades.stoa.org/places/942333","Varkana/Hyrcania/Gurgan","-0330/-0030","37.1","56.3","region","VERIFIED","","","",""
"e6b0c145-91f9-4ac6-a844-6f3cdd8e25c1","Dyonisius Periegetes.txt","Tapyri","char-offset:32417","PLACE","http://pleiades.stoa.org/places/260647","Tapori/Talori","-0030/0300","","","people","VERIFIED","","","",""
"aa0230ef-37fc-43ae-a0fd-5f909e29b1d4","Dyonisius Periegetes.txt","Mardus","char-offset:32431","PLACE","http://pleiades.stoa.org/places/828287","Mardi","-0030/0300","","","unlocated","VERIFIED","","","",""
"8aceebd7-90e1-42c1-af1d-ef0312f71a5c","Dyonisius Periegetes.txt","Bactrians","char-offset:32475","PLACE","http://pleiades.stoa.org/places/971705","Bactria","-0550/0300","37.5","67.5","region","VERIFIED","","","",""
"4cd67ec1-6b49-45cf-abed-56ccf5da9edd","Dyonisius Periegetes.txt","Hyrcanian","char-offset:32516","PLACE","http://pleiades.stoa.org/places/550587","Hyrcanius Campus","-0330/0300","38.75","27.75","region","VERIFIED","","","",""
"2e8a7fce-55fc-4aed-a246-455b3acd43cd","Dyonisius Periegetes.txt","Bactrians","char-offset:32540","PLACE","http://pleiades.stoa.org/places/971705","Bactria","-0550/0300","37.5","67.5","region","VERIFIED","","","",""
"d3ed2968-b2b1-4d43-ad77-3c36826bdb90","Dyonisius Periegetes.txt","Parnassus","char-offset:32578","PLACE","http://dare.ht.lu.se/places/41400","Parnassus M.|Parnassus Mons, Parnassus","","38.5348857","22.6222206","mountain","VERIFIED","","","",""
"92869683-5589-4768-8313-584a99733f12","Dyonisius Periegetes.txt","Caspian","char-offset:32647","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"cc6db3af-eda8-411f-aace-28cb62091fe1","Dyonisius Periegetes.txt","Araxes","char-offset:32690","PLACE","http://pleiades.stoa.org/places/884118","Araxes (river)","-0550/0640","38.5","46.5","river","VERIFIED","","","",""
"e35746c2-933b-4fb7-b075-b533c14e549d","Dyonisius Periegetes.txt","Massagetae","char-offset:32704","PLACE","http://pleiades.stoa.org/places/59921","Massagetai","-0550/0640","37.5","62.5","people","VERIFIED","","","",""
"c6ebf171-619e-451b-9a21-62bd505f7729","Dyonisius Periegetes.txt","Chorasmii","char-offset:32970","PLACE","http://geo-kima.org/place/12046","Khorazm oblasti (Uzbekistan)","","","","","VERIFIED","","","",""
"294d79c1-e33d-4fde-a421-5a5b2b17c94d","Dyonisius Periegetes.txt","Sogdia","char-offset:33009","PLACE","http://pleiades.stoa.org/places/60059","Sogdii M.","-0030/0640","37.5","67.5","mountain","VERIFIED","","","",""
"8943c390-2e6f-430f-b39d-b4b35209c45b","Dyonisius Periegetes.txt","Oxus","char-offset:33042","PLACE","http://pleiades.stoa.org/places/59969","Oxus (river)","-0330/2100","39.556608266666665","67.18936939999999","river","VERIFIED","","","",""
"c8ed23b8-2be9-49b1-bc6c-9661b7fe51c0","Dyonisius Periegetes.txt","Emodon","char-offset:33065","PLACE","http://pleiades.stoa.org/places/59804","Emodon/Kasia (mountain)","-0030/0640","37.5","82.5","mountain","VERIFIED","","","",""
"46d73cc3-8ecd-4758-ad7c-a255d7da2f3c","Dyonisius Periegetes.txt","Caspian","char-offset:33079","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"0e946eb6-b5d5-449b-a237-286038ab36a5","Dyonisius Periegetes.txt","Iaxartes","char-offset:33101","PLACE","http://pleiades.stoa.org/places/59844","Iaxartes/Silis/Tanais (river)","-0330/0640","45.7077742","63.5889496","river","VERIFIED","","","",""
"d6dd5e66-3be6-43e7-952f-36cb0f3c01ac","Dyonisius Periegetes.txt","Sakai","char-offset:33143","PLACE","http://pleiades.stoa.org/places/60021","Sacae","-0330/0640","37.5","72.5","people","VERIFIED","","","",""
"98f42315-9436-4b92-beb3-aa89b3039e9b","Dyonisius Periegetes.txt","Tocharians","char-offset:33222","PLACE","http://pleiades.stoa.org/places/60087","Tochari/Asioi","-0330/0640","42.5","67.5","people","VERIFIED","","","",""
"e86f3665-a853-4512-8ab7-35fc5aeddb9b","Dyonisius Periegetes.txt","Seres","char-offset:33268","PLACE","http://sws.geonames.org/1785533","Yuzhong Chengguanzhen","","35.84278","104.1125","","VERIFIED","","","",""
"7250cec0-092f-4364-9986-e5f2f9a83e3f","Dyonisius Periegetes.txt","Scythians","char-offset:33507","PLACE","http://pleiades.stoa.org/places/216976","Scythia Minor","-0030/0640","44.5","28.5","labeled feature","VERIFIED","","","",""
"288932b3-1bdd-43c8-8cbb-5bbe0d2c7e1e","Dyonisius Periegetes.txt","Caspian","char-offset:33656","PLACE","http://pleiades.stoa.org/places/884130","Caspium/Hyrcanium Mare","-0550/0640","42.6759567125","49.98680535","lake,water-open","VERIFIED","","","",""
"1188de00-8aa2-40de-9aa7-e90149d7dd21","Dyonisius Periegetes.txt","Colchis","char-offset:33677","PLACE","http://pleiades.stoa.org/places/874432","Colchis|Colchis, Yukarı Huh","-0030/0640","38.52585","39.228819","settlement","VERIFIED","","","",""
"ae26090c-41a9-4a7e-8423-7c780556e8bb","Dyonisius Periegetes.txt","Chalcis","char-offset:33790","PLACE","http://pleiades.stoa.org/places/540703","Chalcis|Chalcis/Chalkis, Chalcis/Chalkida","-0750/0640","38.464","23.602","settlement","VERIFIED","","","",""
"4544fddd-9f23-4f1b-a8dd-9f96255a276d","Dyonisius Periegetes.txt","Macrones","char-offset:33849","PLACE","http://pleiades.stoa.org/places/857224","Makrones/Machelones","-0550/0300","40.5","39.5","region","VERIFIED","","","",""
"1393a140-b6ba-4c2a-a5e9-08180aba9ea7","Dyonisius Periegetes.txt","Tibareni","char-offset:33931","PLACE","http://pleiades.stoa.org/places/857356","Tibareni","-0550/0640","40.5","37.5","people","VERIFIED","","","",""
"747a4f7e-19e2-40e9-a8d1-0905e39a4572","Dyonisius Periegetes.txt","Chalybes","char-offset:33956","PLACE","http://pleiades.stoa.org/places/857083","Chalybes","-0550/0640","41.5","36.5","people","VERIFIED","","","",""
"5e6aa9ce-64e2-4cb3-99dd-fd99601e01c4","Dyonisius Periegetes.txt","Assyrian","char-offset:34142","PLACE","http://pleiades.stoa.org/places/874621","Nineveh/Ninos|Nabi Yunus|Nineveh/Ninos, Kuyunjik, Mosul","-2335/2100","36.34773","43.1609","settlement","VERIFIED","","","",""
"e9eda34b-1147-4429-a4e6-59db3c3e2409","Dyonisius Periegetes.txt","Armenian","char-offset:34205","PLACE","http://pleiades.stoa.org/places/327730568","Etchmiadzin Cathedral","1700/2100","40.161769","44.291164","church","VERIFIED","","","",""
"e0728d25-d17f-4c89-83c8-753a0f9e0d83","Dyonisius Periegetes.txt","Thermodon","char-offset:34232","PLACE","http://pleiades.stoa.org/places/857352","Thermodon (river)","-0550/0640","41.1939559","36.9424975","river","VERIFIED","","","",""
"bfbbdb19-d66e-4866-aa4d-55ef9da69913","Dyonisius Periegetes.txt","Sinope","char-offset:34273","PLACE","http://pleiades.stoa.org/places/857321","Sinope|Sinope, Sinop","-1750/2000","42.0206","35.14885","settlement,port","VERIFIED","","","",""
